,지역 아이디,지역 이름,일 평균상대습도,일 평균기온,일 평균풍속,일 최고기온,일 최저상대습도,일 최저기온,일 강수량,일 누적일조시간,작물 명,작물별 특성아이디,작물별 특성 이름,특보 코드,특보 발효 여부,연월일
90,4211000000,춘천,86,-6,0,-4,71,-8,10,0,풋고추,PA350101,풋고추,,0,2001-02-15 00:00:00
91,4617000000,나주,0,1,2,9,0,-5,2,0,풋고추,PA350101,풋고추,,0,2001-02-15 00:00:00
92,4211000000,춘천,62,-7,1,0,27,-15,11,9,풋고추,PA350201,꽈리고추,,0,2001-02-16 00:00:00
46,4211000000,춘천,62,-7,1,0,27,-15,11,9,풋고추,PA350301,청양고추,,0,2001-02-16 00:00:00
93,4427000000,당진,0,-5,0,-2,0,-7,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-16 00:00:00
92,4211000000,춘천,62,-7,1,0,27,-15,11,9,풋고추,PA350101,풋고추,,0,2001-02-16 00:00:00
93,4617000000,나주,0,0,2,2,0,-4,0,0,풋고추,PA350101,풋고추,,0,2001-02-16 00:00:00
94,4617000000,나주,0,0,1,6,0,-7,0,0,풋고추,PA350101,풋고추,,0,2001-02-17 00:00:00
47,4211000000,춘천,76,-8,0,0,55,-17,0,2,풋고추,PA350301,청양고추,,0,2001-02-17 00:00:00
94,4427000000,당진,0,-1,2,1,0,-8,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-17 00:00:00
95,4211000000,춘천,76,-8,0,0,55,-17,0,2,풋고추,PA350201,꽈리고추,,0,2001-02-17 00:00:00
95,4211000000,춘천,76,-8,0,0,55,-17,0,2,풋고추,PA350101,풋고추,,0,2001-02-17 00:00:00
48,4211000000,춘천,81,0,0,5,56,-3,0,0,풋고추,PA350301,청양고추,,0,2001-02-18 00:00:00
97,4211000000,춘천,81,0,0,5,56,-3,0,0,풋고추,PA350101,풋고추,,0,2001-02-18 00:00:00
96,4427000000,당진,0,2,1,10,0,-1,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-18 00:00:00
97,4211000000,춘천,81,0,0,5,56,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-18 00:00:00
96,4617000000,나주,0,3,1,10,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-02-18 00:00:00
98,4211000000,춘천,80,0,0,9,41,-5,0,7,풋고추,PA350101,풋고추,,0,2001-02-19 00:00:00
98,4211000000,춘천,80,0,0,9,41,-5,0,7,풋고추,PA350201,꽈리고추,,0,2001-02-19 00:00:00
99,4427000000,당진,0,1,1,6,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-19 00:00:00
99,4617000000,나주,0,4,1,13,0,-2,0,0,풋고추,PA350101,풋고추,,0,2001-02-19 00:00:00
49,4211000000,춘천,80,0,0,9,41,-5,0,7,풋고추,PA350301,청양고추,,0,2001-02-19 00:00:00
100,4211000000,춘천,82,0,0,9,39,-6,0,5,풋고추,PA350101,풋고추,,0,2001-02-20 00:00:00
101,4617000000,나주,0,7,0,16,0,-2,0,0,풋고추,PA350101,풋고추,,0,2001-02-20 00:00:00
50,4211000000,춘천,82,0,0,9,39,-6,0,5,풋고추,PA350301,청양고추,,0,2001-02-20 00:00:00
101,4427000000,당진,0,0,1,9,0,-6,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-20 00:00:00
100,4211000000,춘천,82,0,0,9,39,-6,0,5,풋고추,PA350201,꽈리고추,,0,2001-02-20 00:00:00
51,4211000000,춘천,69,2,0,11,24,-3,0,3,풋고추,PA350301,청양고추,,0,2001-02-21 00:00:00
103,4617000000,나주,0,6,0,9,0,1,4,0,풋고추,PA350101,풋고추,,0,2001-02-21 00:00:00
102,4211000000,춘천,69,2,0,11,24,-3,0,3,풋고추,PA350101,풋고추,,0,2001-02-21 00:00:00
102,4211000000,춘천,69,2,0,11,24,-3,0,3,풋고추,PA350201,꽈리고추,,0,2001-02-21 00:00:00
103,4427000000,당진,0,2,1,9,0,-1,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-21 00:00:00
105,4617000000,나주,0,6,1,17,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-02-22 00:00:00
52,4211000000,춘천,71,1,0,13,33,-5,0,7,풋고추,PA350301,청양고추,,0,2001-02-22 00:00:00
104,4211000000,춘천,71,1,0,13,33,-5,0,7,풋고추,PA350201,꽈리고추,,0,2001-02-22 00:00:00
105,4427000000,당진,0,1,0,12,0,-2,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-22 00:00:00
104,4211000000,춘천,71,1,0,13,33,-5,0,7,풋고추,PA350101,풋고추,,0,2001-02-22 00:00:00
106,4211000000,춘천,82,1,1,5,66,-2,1,0,풋고추,PA350201,꽈리고추,,0,2001-02-23 00:00:00
107,4427000000,당진,0,1,2,3,0,-2,10,0,풋고추,PA350201,꽈리고추,,0,2001-02-23 00:00:00
53,4211000000,춘천,82,1,1,5,66,-2,1,0,풋고추,PA350301,청양고추,,0,2001-02-23 00:00:00
107,4617000000,나주,0,7,2,8,0,4,30,0,풋고추,PA350101,풋고추,,0,2001-02-23 00:00:00
106,4211000000,춘천,82,1,1,5,66,-2,1,0,풋고추,PA350101,풋고추,,0,2001-02-23 00:00:00
54,4211000000,춘천,80,0,2,1,52,-2,1,0,풋고추,PA350301,청양고추,,0,2001-02-24 00:00:00
108,4211000000,춘천,80,0,2,1,52,-2,1,0,풋고추,PA350201,꽈리고추,,0,2001-02-24 00:00:00
108,4211000000,춘천,80,0,2,1,52,-2,1,0,풋고추,PA350101,풋고추,,0,2001-02-24 00:00:00
109,4617000000,나주,0,3,2,7,0,0,9,0,풋고추,PA350101,풋고추,,0,2001-02-24 00:00:00
109,4427000000,당진,0,0,3,1,0,-1,5,0,풋고추,PA350201,꽈리고추,,0,2001-02-24 00:00:00
55,4211000000,춘천,59,-2,1,3,25,-8,0,9,풋고추,PA350301,청양고추,,0,2001-02-25 00:00:00
110,4617000000,나주,0,1,2,5,0,-1,0,0,풋고추,PA350101,풋고추,,0,2001-02-25 00:00:00
111,4211000000,춘천,59,-2,1,3,25,-8,0,9,풋고추,PA350101,풋고추,,0,2001-02-25 00:00:00
110,4427000000,당진,0,0,3,3,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-25 00:00:00
111,4211000000,춘천,59,-2,1,3,25,-8,0,9,풋고추,PA350201,꽈리고추,,0,2001-02-25 00:00:00
112,4427000000,당진,0,0,1,6,0,-6,0,0,풋고추,PA350201,꽈리고추,,0,2001-02-26 00:00:00
113,4211000000,춘천,67,-1,0,7,29,-8,0,8,풋고추,PA350201,꽈리고추,,0,2001-02-26 00:00:00
112,4617000000,나주,0,2,0,10,0,-2,12,0,풋고추,PA350101,풋고추,,0,2001-02-26 00:00:00
113,4211000000,춘천,67,-1,0,7,29,-8,0,8,풋고추,PA350101,풋고추,,0,2001-02-26 00:00:00
56,4211000000,춘천,67,-1,0,7,29,-8,0,8,풋고추,PA350301,청양고추,,0,2001-02-26 00:00:00
115,4427000000,당진,0,1,1,6,0,-4,10,0,풋고추,PA350201,꽈리고추,,0,2001-02-27 00:00:00
114,4211000000,춘천,74,0,0,8,25,-5,4,4,풋고추,PA350101,풋고추,,0,2001-02-27 00:00:00
115,4617000000,나주,0,5,1,13,0,-1,32,0,풋고추,PA350101,풋고추,,0,2001-02-27 00:00:00
114,4211000000,춘천,74,0,0,8,25,-5,4,4,풋고추,PA350201,꽈리고추,,0,2001-02-27 00:00:00
57,4211000000,춘천,74,0,0,8,25,-5,4,4,풋고추,PA350301,청양고추,,0,2001-02-27 00:00:00
116,4617000000,나주,0,6,2,13,0,4,12,0,풋고추,PA350101,풋고추,,0,2001-02-28 00:00:00
117,4211000000,춘천,86,1,0,4,71,0,1,0,풋고추,PA350201,꽈리고추,,0,2001-02-28 00:00:00
117,4211000000,춘천,86,1,0,4,71,0,1,0,풋고추,PA350101,풋고추,,0,2001-02-28 00:00:00
116,4427000000,당진,0,1,2,6,0,0,4,0,풋고추,PA350201,꽈리고추,,0,2001-02-28 00:00:00
58,4211000000,춘천,86,1,0,4,71,0,1,0,풋고추,PA350301,청양고추,,0,2001-02-28 00:00:00
118,4427000000,당진,0,3,2,9,0,-1,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-01 00:00:00
119,4211000000,춘천,87,1,0,5,70,-1,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-01 00:00:00
118,4617000000,나주,0,6,1,10,0,3,4,0,풋고추,PA350101,풋고추,,0,2001-03-01 00:00:00
119,4211000000,춘천,87,1,0,5,70,-1,0,0,풋고추,PA350101,풋고추,,0,2001-03-01 00:00:00
59,4211000000,춘천,87,1,0,5,70,-1,0,0,풋고추,PA350301,청양고추,,0,2001-03-01 00:00:00
120,4211000000,춘천,86,1,0,6,60,-3,0,1,풋고추,PA350101,풋고추,,0,2001-03-02 00:00:00
121,4617000000,나주,0,6,0,11,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-03-02 00:00:00
60,4211000000,춘천,86,1,0,6,60,-3,0,1,풋고추,PA350301,청양고추,,0,2001-03-02 00:00:00
120,4211000000,춘천,86,1,0,6,60,-3,0,1,풋고추,PA350201,꽈리고추,,0,2001-03-02 00:00:00
121,4427000000,당진,0,2,2,6,0,0,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-02 00:00:00
122,4211000000,춘천,78,2,1,9,47,0,3,0,풋고추,PA350201,꽈리고추,,0,2001-03-03 00:00:00
123,4427000000,당진,0,2,3,10,0,-1,1,0,풋고추,PA350201,꽈리고추,,0,2001-03-03 00:00:00
122,4211000000,춘천,78,2,1,9,47,0,3,0,풋고추,PA350101,풋고추,,0,2001-03-03 00:00:00
123,4617000000,나주,0,6,1,13,0,0,1,0,풋고추,PA350101,풋고추,,0,2001-03-03 00:00:00
61,4211000000,춘천,78,2,1,9,47,0,3,0,풋고추,PA350301,청양고추,,0,2001-03-03 00:00:00
62,4211000000,춘천,53,-1,3,0,43,-3,0,2,풋고추,PA350301,청양고추,,0,2001-03-04 00:00:00
124,4211000000,춘천,53,-1,3,0,43,-3,0,2,풋고추,PA350201,꽈리고추,,0,2001-03-04 00:00:00
124,4211000000,춘천,53,-1,3,0,43,-3,0,2,풋고추,PA350101,풋고추,,0,2001-03-04 00:00:00
125,4617000000,나주,0,1,2,2,0,0,1,0,풋고추,PA350101,풋고추,,0,2001-03-04 00:00:00
125,4427000000,당진,0,-1,8,0,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-04 00:00:00
126,4211000000,춘천,39,1,3,5,23,-3,0,8,풋고추,PA350101,풋고추,,0,2001-03-05 00:00:00
127,4617000000,나주,0,4,1,9,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-03-05 00:00:00
127,4427000000,당진,0,2,3,7,0,-2,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-05 00:00:00
126,4211000000,춘천,39,1,3,5,23,-3,0,8,풋고추,PA350201,꽈리고추,,0,2001-03-05 00:00:00
63,4211000000,춘천,39,1,3,5,23,-3,0,8,풋고추,PA350301,청양고추,,0,2001-03-05 00:00:00
129,4211000000,춘천,67,1,1,8,31,-3,0,0,풋고추,PA350101,풋고추,,0,2001-03-06 00:00:00
64,4211000000,춘천,67,1,1,8,31,-3,0,0,풋고추,PA350301,청양고추,,0,2001-03-06 00:00:00
128,4617000000,나주,0,7,1,14,0,1,12,0,풋고추,PA350101,풋고추,,0,2001-03-06 00:00:00
128,4427000000,당진,0,4,4,9,0,0,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-06 00:00:00
129,4211000000,춘천,67,1,1,8,31,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-06 00:00:00
130,4617000000,나주,0,1,3,5,0,-1,0,0,풋고추,PA350101,풋고추,,0,2001-03-07 00:00:00
131,4211000000,춘천,46,0,3,2,20,-4,0,8,풋고추,PA350101,풋고추,,0,2001-03-07 00:00:00
65,4211000000,춘천,46,0,3,2,20,-4,0,8,풋고추,PA350301,청양고추,,0,2001-03-07 00:00:00
131,4211000000,춘천,46,0,3,2,20,-4,0,8,풋고추,PA350201,꽈리고추,,0,2001-03-07 00:00:00
130,4427000000,당진,0,-1,6,1,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-07 00:00:00
132,4427000000,당진,0,-3,6,-1,0,-4,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-08 00:00:00
132,4617000000,나주,0,-1,2,1,0,-2,1,0,풋고추,PA350101,풋고추,,0,2001-03-08 00:00:00
133,4211000000,춘천,46,-4,2,-1,31,-5,0,4,풋고추,PA350101,풋고추,,0,2001-03-08 00:00:00
66,4211000000,춘천,46,-4,2,-1,31,-5,0,4,풋고추,PA350301,청양고추,,0,2001-03-08 00:00:00
133,4211000000,춘천,46,-4,2,-1,31,-5,0,4,풋고추,PA350201,꽈리고추,,0,2001-03-08 00:00:00
67,4211000000,춘천,44,-1,2,3,19,-6,1,8,풋고추,PA350301,청양고추,,0,2001-03-09 00:00:00
135,4211000000,춘천,44,-1,2,3,19,-6,1,8,풋고추,PA350201,꽈리고추,,0,2001-03-09 00:00:00
134,4427000000,당진,0,0,3,4,0,-5,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-09 00:00:00
135,4211000000,춘천,44,-1,2,3,19,-6,1,8,풋고추,PA350101,풋고추,,0,2001-03-09 00:00:00
134,4617000000,나주,0,1,1,6,0,-3,1,0,풋고추,PA350101,풋고추,,0,2001-03-09 00:00:00
68,4211000000,춘천,73,0,0,4,30,-5,8,6,풋고추,PA350301,청양고추,,0,2001-03-10 00:00:00
137,4427000000,당진,0,0,5,4,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-10 00:00:00
136,4211000000,춘천,73,0,0,4,30,-5,8,6,풋고추,PA350201,꽈리고추,,0,2001-03-10 00:00:00
136,4211000000,춘천,73,0,0,4,30,-5,8,6,풋고추,PA350101,풋고추,,0,2001-03-10 00:00:00
137,4617000000,나주,0,4,1,10,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-03-10 00:00:00
138,4427000000,당진,0,-1,1,3,0,-7,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-11 00:00:00
138,4617000000,나주,0,2,1,8,0,-3,0,0,풋고추,PA350101,풋고추,,0,2001-03-11 00:00:00
139,4211000000,춘천,58,0,0,6,21,-7,0,9,풋고추,PA350201,꽈리고추,,0,2001-03-11 00:00:00
69,4211000000,춘천,58,0,0,6,21,-7,0,9,풋고추,PA350301,청양고추,,0,2001-03-11 00:00:00
139,4211000000,춘천,58,0,0,6,21,-7,0,9,풋고추,PA350101,풋고추,,0,2001-03-11 00:00:00
70,4211000000,춘천,58,0,1,7,22,-5,0,9,풋고추,PA350301,청양고추,,0,2001-03-12 00:00:00
140,4211000000,춘천,58,0,1,7,22,-5,0,9,풋고추,PA350201,꽈리고추,,0,2001-03-12 00:00:00
141,4427000000,당진,0,0,2,4,0,-4,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-12 00:00:00
141,4617000000,나주,0,2,1,7,0,-2,0,0,풋고추,PA350101,풋고추,,0,2001-03-12 00:00:00
140,4211000000,춘천,58,0,1,7,22,-5,0,9,풋고추,PA350101,풋고추,,0,2001-03-12 00:00:00
71,4211000000,춘천,60,2,0,11,19,-5,0,9,풋고추,PA350301,청양고추,,0,2001-03-13 00:00:00
142,4211000000,춘천,60,2,0,11,19,-5,0,9,풋고추,PA350101,풋고추,,0,2001-03-13 00:00:00
143,4617000000,나주,0,5,1,14,0,-3,0,0,풋고추,PA350101,풋고추,,0,2001-03-13 00:00:00
143,4427000000,당진,0,2,1,13,0,-6,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-13 00:00:00
142,4211000000,춘천,60,2,0,11,19,-5,0,9,풋고추,PA350201,꽈리고추,,0,2001-03-13 00:00:00
72,4211000000,춘천,73,5,0,12,45,-2,0,1,풋고추,PA350301,청양고추,,0,2001-03-14 00:00:00
145,4427000000,당진,0,7,4,13,0,-2,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-14 00:00:00
144,4211000000,춘천,73,5,0,12,45,-2,0,1,풋고추,PA350101,풋고추,,0,2001-03-14 00:00:00
145,4617000000,나주,0,11,2,15,0,5,0,0,풋고추,PA350101,풋고추,,0,2001-03-14 00:00:00
144,4211000000,춘천,73,5,0,12,45,-2,0,1,풋고추,PA350201,꽈리고추,,0,2001-03-14 00:00:00
146,4427000000,당진,0,1,4,5,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-15 00:00:00
146,4617000000,나주,0,6,2,12,0,3,0,0,풋고추,PA350101,풋고추,,0,2001-03-15 00:00:00
73,4211000000,춘천,57,5,1,10,20,-2,0,6,풋고추,PA350301,청양고추,,0,2001-03-15 00:00:00
147,4211000000,춘천,57,5,1,10,20,-2,0,6,풋고추,PA350201,꽈리고추,,0,2001-03-15 00:00:00
147,4211000000,춘천,57,5,1,10,20,-2,0,6,풋고추,PA350101,풋고추,,0,2001-03-15 00:00:00
148,4617000000,나주,0,6,1,14,0,-1,0,0,풋고추,PA350101,풋고추,,0,2001-03-16 00:00:00
149,4211000000,춘천,55,3,0,14,18,-5,0,7,풋고추,PA350201,꽈리고추,,0,2001-03-16 00:00:00
74,4211000000,춘천,55,3,0,14,18,-5,0,7,풋고추,PA350301,청양고추,,0,2001-03-16 00:00:00
149,4211000000,춘천,55,3,0,14,18,-5,0,7,풋고추,PA350101,풋고추,,0,2001-03-16 00:00:00
148,4427000000,당진,0,1,1,9,0,-6,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-16 00:00:00
150,4427000000,당진,0,5,1,10,0,0,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-17 00:00:00
151,4211000000,춘천,62,5,0,12,39,1,0,1,풋고추,PA350201,꽈리고추,,0,2001-03-17 00:00:00
151,4211000000,춘천,62,5,0,12,39,1,0,1,풋고추,PA350101,풋고추,,0,2001-03-17 00:00:00
150,4617000000,나주,0,8,1,10,0,6,14,0,풋고추,PA350101,풋고추,,0,2001-03-17 00:00:00
75,4211000000,춘천,62,5,0,12,39,1,0,1,풋고추,PA350301,청양고추,,0,2001-03-17 00:00:00
153,4427000000,당진,0,6,3,12,0,-1,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-18 00:00:00
153,4617000000,나주,0,8,1,16,0,0,12,0,풋고추,PA350101,풋고추,,0,2001-03-18 00:00:00
76,4211000000,춘천,63,6,1,15,28,-2,0,9,풋고추,PA350301,청양고추,,0,2001-03-18 00:00:00
152,4211000000,춘천,63,6,1,15,28,-2,0,9,풋고추,PA350201,꽈리고추,,0,2001-03-18 00:00:00
152,4211000000,춘천,63,6,1,15,28,-2,0,9,풋고추,PA350101,풋고추,,0,2001-03-18 00:00:00
155,4211000000,춘천,83,4,0,11,65,-1,0,1,풋고추,PA350201,꽈리고추,,0,2001-03-19 00:00:00
154,4427000000,당진,0,8,4,13,0,3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-19 00:00:00
77,4211000000,춘천,83,4,0,11,65,-1,0,1,풋고추,PA350301,청양고추,,0,2001-03-19 00:00:00
154,4617000000,나주,0,10,1,17,0,4,12,0,풋고추,PA350101,풋고추,,0,2001-03-19 00:00:00
155,4211000000,춘천,83,4,0,11,65,-1,0,1,풋고추,PA350101,풋고추,,0,2001-03-19 00:00:00
78,4211000000,춘천,58,9,1,18,19,1,0,6,풋고추,PA350301,청양고추,,0,2001-03-20 00:00:00
157,4211000000,춘천,58,9,1,18,19,1,0,6,풋고추,PA350201,꽈리고추,,0,2001-03-20 00:00:00
156,4617000000,나주,0,11,1,20,0,4,12,0,풋고추,PA350101,풋고추,,0,2001-03-20 00:00:00
157,4211000000,춘천,58,9,1,18,19,1,0,6,풋고추,PA350101,풋고추,,0,2001-03-20 00:00:00
156,4427000000,당진,0,10,5,16,0,1,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-20 00:00:00
159,4427000000,당진,0,10,2,19,0,-1,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-21 00:00:00
158,4211000000,춘천,48,8,1,20,12,-1,0,10,풋고추,PA350201,꽈리고추,,0,2001-03-21 00:00:00
79,4211000000,춘천,48,8,1,20,12,-1,0,10,풋고추,PA350301,청양고추,,0,2001-03-21 00:00:00
158,4211000000,춘천,48,8,1,20,12,-1,0,10,풋고추,PA350101,풋고추,,0,2001-03-21 00:00:00
159,4617000000,나주,0,12,1,23,0,2,0,0,풋고추,PA350101,풋고추,,0,2001-03-21 00:00:00
160,4617000000,나주,0,11,1,18,0,5,0,0,풋고추,PA350101,풋고추,,0,2001-03-22 00:00:00
161,4211000000,춘천,42,9,1,18,10,1,0,8,풋고추,PA350101,풋고추,,0,2001-03-22 00:00:00
161,4211000000,춘천,42,9,1,18,10,1,0,8,풋고추,PA350201,꽈리고추,,0,2001-03-22 00:00:00
80,4211000000,춘천,42,9,1,18,10,1,0,8,풋고추,PA350301,청양고추,,0,2001-03-22 00:00:00
160,4427000000,당진,0,8,4,13,0,0,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-22 00:00:00
162,4211000000,춘천,45,6,0,17,13,-1,0,4,풋고추,PA350101,풋고추,,0,2001-03-23 00:00:00
163,4617000000,나주,0,12,1,21,0,4,0,0,풋고추,PA350101,풋고추,,0,2001-03-23 00:00:00
163,4427000000,당진,0,6,1,16,0,-1,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-23 00:00:00
162,4211000000,춘천,45,6,0,17,13,-1,0,4,풋고추,PA350201,꽈리고추,,0,2001-03-23 00:00:00
81,4211000000,춘천,45,6,0,17,13,-1,0,4,풋고추,PA350301,청양고추,,0,2001-03-23 00:00:00
164,4211000000,춘천,47,9,0,22,11,-1,0,9,풋고추,PA350201,꽈리고추,,0,2001-03-24 00:00:00
82,4211000000,춘천,47,9,0,22,11,-1,0,9,풋고추,PA350301,청양고추,,0,2001-03-24 00:00:00
165,4617000000,나주,0,13,1,22,0,3,0,0,풋고추,PA350101,풋고추,,0,2001-03-24 00:00:00
165,4427000000,당진,0,9,1,21,0,0,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-24 00:00:00
164,4211000000,춘천,47,9,0,22,11,-1,0,9,풋고추,PA350101,풋고추,,0,2001-03-24 00:00:00
166,4617000000,나주,0,11,1,20,0,6,12,0,풋고추,PA350101,풋고추,,0,2001-03-25 00:00:00
167,4211000000,춘천,47,8,1,18,18,0,0,9,풋고추,PA350101,풋고추,,0,2001-03-25 00:00:00
166,4427000000,당진,0,6,3,13,0,2,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-25 00:00:00
83,4211000000,춘천,47,8,1,18,18,0,0,9,풋고추,PA350301,청양고추,,0,2001-03-25 00:00:00
167,4211000000,춘천,47,8,1,18,18,0,0,9,풋고추,PA350201,꽈리고추,,0,2001-03-25 00:00:00
168,4211000000,춘천,26,3,3,8,11,-2,0,11,풋고추,PA350201,꽈리고추,,0,2001-03-26 00:00:00
169,4427000000,당진,0,1,3,5,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-26 00:00:00
84,4211000000,춘천,26,3,3,8,11,-2,0,11,풋고추,PA350301,청양고추,,0,2001-03-26 00:00:00
169,4617000000,나주,0,6,2,12,0,3,12,0,풋고추,PA350101,풋고추,,0,2001-03-26 00:00:00
168,4211000000,춘천,26,3,3,8,11,-2,0,11,풋고추,PA350101,풋고추,,0,2001-03-26 00:00:00
170,4211000000,춘천,52,1,1,7,23,-5,0,2,풋고추,PA350201,꽈리고추,,0,2001-03-27 00:00:00
171,4427000000,당진,0,0,1,3,0,-5,1,0,풋고추,PA350201,꽈리고추,,0,2001-03-27 00:00:00
85,4211000000,춘천,52,1,1,7,23,-5,0,2,풋고추,PA350301,청양고추,,0,2001-03-27 00:00:00
170,4211000000,춘천,52,1,1,7,23,-5,0,2,풋고추,PA350101,풋고추,,0,2001-03-27 00:00:00
171,4617000000,나주,0,8,1,15,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-03-27 00:00:00
86,4211000000,춘천,60,4,1,10,24,0,2,7,풋고추,PA350301,청양고추,,0,2001-03-28 00:00:00
173,4617000000,나주,0,4,2,7,0,3,5,0,풋고추,PA350101,풋고추,,0,2001-03-28 00:00:00
172,4211000000,춘천,60,4,1,10,24,0,2,7,풋고추,PA350101,풋고추,,0,2001-03-28 00:00:00
173,4427000000,당진,0,2,3,6,0,0,4,0,풋고추,PA350201,꽈리고추,,0,2001-03-28 00:00:00
172,4211000000,춘천,60,4,1,10,24,0,2,7,풋고추,PA350201,꽈리고추,,0,2001-03-28 00:00:00
174,4211000000,춘천,60,2,1,8,22,-3,0,5,풋고추,PA350101,풋고추,,0,2001-03-29 00:00:00
175,4617000000,나주,0,4,1,9,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-03-29 00:00:00
87,4211000000,춘천,60,2,1,8,22,-3,0,5,풋고추,PA350301,청양고추,,0,2001-03-29 00:00:00
174,4211000000,춘천,60,2,1,8,22,-3,0,5,풋고추,PA350201,꽈리고추,,0,2001-03-29 00:00:00
175,4427000000,당진,0,1,3,7,0,-2,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-29 00:00:00
176,4617000000,나주,0,2,1,5,0,0,2,0,풋고추,PA350101,풋고추,,0,2001-03-30 00:00:00
177,4211000000,춘천,62,2,0,9,25,-3,0,5,풋고추,PA350101,풋고추,,0,2001-03-30 00:00:00
88,4211000000,춘천,62,2,0,9,25,-3,0,5,풋고추,PA350301,청양고추,,0,2001-03-30 00:00:00
176,4427000000,당진,0,1,2,7,0,-2,6,0,풋고추,PA350201,꽈리고추,,0,2001-03-30 00:00:00
177,4211000000,춘천,62,2,0,9,25,-3,0,5,풋고추,PA350201,꽈리고추,,0,2001-03-30 00:00:00
89,4211000000,춘천,57,2,1,11,22,-4,0,7,풋고추,PA350301,청양고추,,0,2001-03-31 00:00:00
179,4211000000,춘천,57,2,1,11,22,-4,0,7,풋고추,PA350201,꽈리고추,,0,2001-03-31 00:00:00
178,4427000000,당진,0,3,3,8,0,-3,0,0,풋고추,PA350201,꽈리고추,,0,2001-03-31 00:00:00
179,4211000000,춘천,57,2,1,11,22,-4,0,7,풋고추,PA350101,풋고추,,0,2001-03-31 00:00:00
178,4617000000,나주,0,5,2,9,0,0,0,0,풋고추,PA350101,풋고추,,0,2001-03-31 00:00:00
180,4427000000,당진,0,5,3,12,0,0,0,0,풋고추,PA350201,꽈리고추,,0,2001-04-01 00:00:00
181,4211000000,춘천,52,5,1,14,24,-4,0,10,풋고추,PA350201,꽈리고추,,0,2001-04-01 00:00:00
181,4211000000,춘천,52,5,1,14,24,-4,0,10,풋고추,PA350101,풋고추,,0,2001-04-01 00:00:00
180,4617000000,나주,0,5,1,13,0,-1,0,0,풋고추,PA350101,풋고추,,0,2001-04-01 00:00:00
90,4211000000,춘천,52,5,1,14,24,-4,0,10,풋고추,PA350301,청양고추,,0,2001-04-01 00:00:00
91,4211000000,춘천,73,5,1,8,55,0,0,0,풋고추,PA350301,청양고추,,0,2001-04-02 00:00:00
183,4211000000,춘천,73,5,1,8,55,0,0,0,풋고추,PA350101,풋고추,,0,2001-04-02 00:00:00
182,4617000000,나주,0,10,1,17,0,1,12,0,풋고추,PA350101,풋고추,,0,2001-04-02 00:00:00
183,4211000000,춘천,73,5,1,8,55,0,0,0,풋고추,PA350201,꽈리고추,,0,2001-04-02 00:00:00
182,4427000000,당진,0,6,4,11,0,1,0,0,풋고추,PA350201,꽈리고추,,0,2001-04-02 00:00:00
92,4211000000,춘천,58,6,1,16,15,0,0,8,풋고추,PA350301,청양고추,,0,2001-04-03 00:00:00
184,4617000000,나주,0,10,2,15,0,3,0,0,풋고추,PA350101,풋고추,,0,2001-04-03 00:00:00
